Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	7565033a-ea03-4f4b-8fc5-eb1516bb4f87
Plate Name	rech2ax53bp1270224
Measurement	Measurement 1
Evaluation	Evaluation5
Population	Population - Nuclei Selected

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Nucleus Area [µm²]	Nuclei Selected - Nucleus Roundness	Nuclei Selected - Nucleus Ratio Width to Length	Nuclei Selected - Intensity Nucleus Alexa 488 Mean	Nuclei Selected - Intensity Nucleus DAPI Mean	Nuclei Selected - Intensity Ring Region DAPI Mean	Nuclei Selected - Total Spot Area	Nuclei Selected - Relative Spot Intensity	Nuclei Selected - Number of Spots	Nuclei Selected - Number of Spots per Area of Nucleus	Nuclei Selected - Total Spot Area (2)	Nuclei Selected - Relative Spot Intensity (2)	Nuclei Selected - Number of Spots (2)	Nuclei Selected - Number of Spots per Area of Nucleus (2)	
5	2	0	31	41	989	736	[938,697,1032,778]	-121.35	-242.37					49	208.803	0.9948	0.745786	1787.45	6477.79	1320.08	685	0.0223064	23	0.00389963	407	0.0153369	13	0.00220414	
5	2	0	31	42	596	805	[563,766,627,850]	-194.65	-255.61					50	146.884	0.962942	0.686554	2015.63	6678.35	2471.51	575	0.0244144	18	0.00433839	371	0.011486	14	0.00337431	
5	2	0	31	43	219	808	[169,773,260,845]	-266.28	-255.76					51	176.268	0.965266	0.707684	1780.63	6527.01	1583.4	882	0.0104522	35	0.00702952	1493	0.019917	47	0.00943965	
5	2	0	31	44	266	853	[229,815,310,892]	-256.09	-263.89					52	161.824	0.961285	0.658119	1867.84	4503.3	1002.69	304	0.00209836	12	0.00262525	274	0.0036548	13	0.00284402	
5	2	0	31	45	667	923	[633,885,701,969]	-181.08	-277.99					53	162.709	0.969109	0.786961	1783.44	5269.52	1184.6	782	0.00965729	27	0.00587467	1141	0.0197797	34	0.00739774	
5	2	0	31	46	260	949	[218,915,293,983]	-258.32	-281.88					54	138.989	0.968982	0.789585	1671.43	5220.98	1228.41	480	0.0581597	15	0.00382068	596	0.0279265	22	0.00560367	
5	2	0	31	47	108	979	[76,946,143,1013]	-285.97	-287.71					55	126.103	0.99829	0.847752	1692.46	5659	1089.65	606	0.0217581	18	0.00505334	534	0.0131083	18	0.00505334	
5	2	0	31	48	533	984	[495,947,574,1022]	-206.03	-288.78					56	169.294	0.966735	0.850776	1761.15	7195.89	1644.77	790	0.0122336	23	0.0048097	1004	0.0181107	33	0.00690088	
5	2	0	31	49	1012	1001	[936,951,1059,1047]	-118.64	-292.11					57	306.053	0.910599	0.596799	1745.17	6195.03	1803.37	1330	0.0113394	42	0.0048583	1619	0.0226772	62	0.00717178	
5	2	0	35	1	656	87	[620,52,692,129]	637	-120.47					6	153.398	0.986861	0.8043	1578.16	4551.59	1008.43	615	0.0391337	22	0.00507731	509	0.0237783	24	0.00553889	
5	2	0	35	2	1014	168	[974,131,1060,204]	704.9	-135.17					7	173.896	0.986327	0.81225	1849.65	4269.87	938.957	891	0.0523455	32	0.00651466	1021	0.0367699	41	0.00834691	
5	2	0	35	3	970	238	[940,203,1000,270]	696.29	-148.01					8	110.845	0.979662	0.81352	1846.98	6359.23	1287.53	140	0.00166993	4	0.00127755	300	0.0152949	10	0.00319387	
5	2	0	35	4	517	246	[496,221,538,281]	611.03	-150.76					9	67.2998	0.869979	0.60745	2287.85	6808.57	3428.68	100	0.00358831	2	0.00105208	34	0.000651363	1	0.000526039	
5	2	0	35	5	45	263	[15,232,82,304]	522.59	-153.91					10	123.342	0.876277	0.657196	1629.01	5141.88	2426.61	33	0.000277451	1	0.000287026	0	0	0	0	
5	2	0	35	6	789	351	[755,300,824,401]	662.13	-168.8					11	154.142	0.890131	0.478123	1661.76	6936.43	1900.15	309	0.0037611	7	0.00160772	511	0.0121274	14	0.00321543	
5	2	0	35	7	945	337	[898,310,979,369]	690.24	-167.46					12	126.74	0.940054	0.586201	1773.88	5754.77	1095.05	688	0.0454281	17	0.0047486	460	0.01855	16	0.00446927	
5	2	0	35	8	765	397	[732,362,798,441]	657.12	-179.29					13	142.813	0.973365	0.786467	2395.59	8706.32	2333.87	642	0.0196729	18	0.00446207	708	0.0231718	22	0.00545364	
5	2	0	35	9	926	396	[902,372,950,433]	687.78	-179.09					14	79.8676	0.967188	0.751578	1672.52	8792.54	1787.08	102	0.00398928	1	0.000443262	175	0.0031702	3	0.00132979	
5	2	0	35	10	909	532	[880,496,937,591]	684.42	-205.78					16	157.363	0.927512	0.589034	1681.21	4590.05	928.121	716	0.0431725	18	0.00404949	441	0.0144485	15	0.00337458	
5	2	0	35	11	541	580	[512,551,571,608]	615.51	-212.71					17	92.8249	0.950038	0.766965	2127.77	7464.08	1705.51	413	0.0146105	6	0.00228833	51	0.00119338	1	0.000381388	
5	2	0	35	12	68	659	[40,631,96,686]	526.17	-227.38					18	88.789	0.984545	0.90229	1832.46	7662.24	1976.1	194	0.00629524	7	0.00279107	282	0.00701021	7	0.00279107	
5	2	0	35	13	116	720	[78,689,157,751]	535.74	-239.07					19	143.379	0.95489	0.76572	1443.83	4896.36	1053.13	313	0.0210246	11	0.00271605	230	0.0101604	9	0.00222222	
5	2	0	35	14	31	824	[3,799,67,850]	520.09	-258.57					20	91.7628	0.931468	0.705662	1960.65	6578.49	2522.89	0	0	0	0	0	0	0	0	
5	2	0	35	15	214	985	[172,949,255,1021]	553.72	-288.97					21	169.081	0.990352	0.789546	1602.31	4750.36	1049.71	795	0.0184859	26	0.00544389	1172	0.0350184	38	0.00795645	
5	2	0	35	16	246	62	[207,26,289,98]	560.14	-115.15					25	166.78	0.99269	0.811463	1819.59	4656.07	1036.61	1013	0.0408034	34	0.00721715	1045	0.0260067	44	0.00933984	
5	2	0	35	17	794	102	[758,64,827,152]	662.89	-123.93					26	164.09	0.95451	0.714372	2069.15	5611.75	1476.84	450	0.00809784	10	0.0021575	503	0.0196864	13	0.00280475	
5	2	0	35	18	107	126	[73,92,141,169]	533.8	-127.84					27	149.858	0.994845	0.850601	1651.27	5840.66	1253.34	628	0.0230574	20	0.00472478	1050	0.0366982	36	0.00850461	
5	2	0	35	19	303	139	[258,93,350,193]	570.84	-130.02					28	257.056	0.975845	0.842625	1673.17	5402.32	1208.57	488	0.0371232	14	0.00192811	587	0.0232304	19	0.00261672	
5	2	0	35	20	878	140	[835,96,920,186]	678.65	-130.07					29	207.387	1.00923	0.758721	1826.27	6266.48	1285.3	664	0.00778304	24	0.00409696	1493	0.0239969	48	0.00819392	
5	2	0	35	21	447	275	[402,227,495,353]	597.55	-157.95					31	323.613	0.89614	0.680224	2012.51	4911.66	1903.46	370	0.0338016	6	0.000656383	466	0.0156892	15	0.00164096	
5	2	0	35	22	623	288	[583,252,668,326]	631.49	-157.62					32	174.286	0.977919	0.817823	1674.22	5224.2	1418.75	604	0.0298299	16	0.00325005	826	0.0217331	27	0.00548446	
5	2	0	35	23	191	346	[150,307,239,386]	550.19	-168.39					33	189.119	0.945062	0.787377	2476.1	7771.39	2453.68	1191	0.0274615	33	0.00617746	846	0.0182635	29	0.00542868	
5	2	0	35	24	708	553	[637,413,750,603]	644.44	-199.79					34	430.067	0.765777	0.36447	1969.92	4822.38	1033.21	2178	0.0453932	63	0.00518604	2517	0.0436717	89	0.00732631	
5	2	0	35	25	544	515	[497,478,583,556]	615.28	-200.56					35	166.178	0.947291	0.647436	1652.46	7658.73	1879.89	332	0.0343504	8	0.0017043	417	0.0154115	12	0.00255646	
5	2	0	35	26	389	782	[353,747,428,818]	587.06	-250.59					38	148.902	0.975548	0.872943	1987.85	6124.99	1333.59	733	0.0189096	23	0.00546838	736	0.0162505	24	0.00570613	
5	2	0	35	27	875	819	[831,775,918,870]	678.26	-258.59					39	234.611	0.965569	0.869403	2303.45	6028.4	1673.96	524	0.0125828	11	0.00165988	310	0.00358212	7	0.00105628	
5	2	0	35	28	688	881	[651,837,725,930]	642.73	-269.86					40	191.349	0.97805	0.774567	1861.24	7343.39	1895.61	729	0.0078452	23	0.00425532	1090	0.0171604	36	0.0066605	
5	2	0	35	29	182	886	[132,849,229,922]	547.6	-269.86					41	194.394	0.938434	0.713464	1669.03	7110.93	1450.14	636	0.0174358	17	0.00309598	836	0.0280005	26	0.00473502	
5	2	0	35	30	884	964	[847,931,933,999]	680.99	-285.08					42	153.929	0.958447	0.648466	1760.39	5301.48	1384.75	442	0.0356508	11	0.0025299	214	0.0148295	7	0.00160994	
5	2	0	35	31	310	989	[268,945,352,1040]	571.7	-290.32					43	221.194	0.957942	0.744084	2794.65	7107.4	2453.4	447	0.00454142	8	0.00128041	371	0.00491675	11	0.00176056	
5	2	0	35	32	51	1028	[2,984,99,1072]	523.18	-297.06					44	238.01	0.994032	0.874028	1763.11	6172.19	1284.29	989	0.0495307	28	0.00416481	924	0.0354193	32	0.00475978	
5	2	0	35	33	423	127	[390,94,457,160]	593.22	-127.57					45	122.173	0.806001	0.853748	1924.87	3712.53	2210.89	0	0	0	0	0	0	0	0	
5	2	0	27	1	332	43	[301,3,363,86]	-448.83	93.11					5	145.362	0.983151	0.72074	1923.33	4806.87	1043.65	348	0.041378	11	0.00267901	270	0.0207953	11	0.00267901	
5	2	0	27	2	154	192	[114,163,198,221]	-482.36	65.46					6	138.246	0.930368	0.667609	1970.08	7087.63	2070.83	291	0.00438363	8	0.00204866	380	0.0103314	12	0.00307298	
5	2	0	27	3	1045	280	[1020,255,1070,310]	-314.77	48.32					7	72.4685	0.942114	0.804469	2493.01	7414.34	3617.14	34	0.000452306	1	0.00048852	37	0.00147242	1	0.00048852	
5	2	0	27	4	335	377	[302,345,387,410]	-446.81	30.71					9	158.39	0.917324	0.733072	1610.07	5848.88	2290.28	149	0.00313954	5	0.00111757	102	0.00205262	4	0.000894055	
5	2	0	27	5	591	397	[557,364,624,430]	-400.35	26.91					10	120.616	0.97922	0.719928	1818.25	5771.19	1201.55	317	0.0319296	6	0.00176108	228	0.0206237	6	0.00176108	
5	2	0	27	6	437	407	[402,376,477,439]	-428.75	24.79					11	128.617	0.947946	0.809431	2200.67	9236.03	4123.47	179	0.018073	5	0.00137627	324	0.00965235	10	0.00275255	
5	2	0	27	7	890	470	[838,439,929,505]	-345.53	13.68					13	140.016	0.838275	0.579574	1519.46	6145.14	1934.03	240	0.00460928	10	0.00252845	153	0.00172803	6	0.00151707	
5	2	0	27	8	937	548	[899,476,971,601]	-336.62	0.14					14	201.616	0.686526	0.462151	2954.99	5024.69	3184.51	0	0	0	0	0	0	0	0	
5	2	0	27	9	67	547	[34,515,99,588]	-499.03	-2.03					15	133.998	0.970254	0.830916	1421.54	5331.58	1195.77	204	0.00700298	7	0.00184941	119	0.00256658	5	0.001321	
5	2	0	27	10	232	591	[191,560,268,622]	-468.27	-9.43					16	136.476	0.969586	0.770532	1786.8	7133.72	2636.11	171	0.0013347	6	0.00155642	88	0.00110173	3	0.00077821	
5	2	0	27	11	414	633	[388,605,441,670]	-433.51	-18.56					17	95.9049	0.8908	0.778199	1696.48	4810.42	2392.68	0	0	0	0	0	0	0	0	
5	2	0	27	12	275	674	[243,643,309,705]	-459.64	-25.16					19	113.995	0.899943	0.871522	1792.24	6131.84	3239.4	0	0	0	0	0	0	0	0	
5	2	0	27	13	776	683	[727,651,818,719]	-366.11	-27.4					20	160.726	0.911628	0.596003	1769.62	7216.31	2599.05	0	0	0	0	113	0.00197729	2	0.000440529	
5	2	0	27	14	314	761	[276,735,344,785]	-452.91	-41.51					21	82.6998	0.854727	0.549509	2090.37	7330.66	2374.29	112	0.00386309	3	0.00128425	47	0.00290316	2	0.000856164	
5	2	0	27	15	867	773	[836,743,904,803]	-347.83	-44.02					22	115.093	0.988559	0.774916	1752.22	6324	1398.8	295	0.0159565	6	0.00184559	94	0.00859202	3	0.000922793	
5	2	0	27	16	130	782	[86,752,161,844]	-488.72	-48.19					23	149.858	0.884461	0.526434	1938.37	5123.35	1320.96	364	0.00345123	10	0.00236239	113	0.00186867	5	0.0011812	
5	2	0	27	17	364	814	[310,768,411,882]	-443.45	-52.93					24	255.215	0.801342	0.524311	1766.75	5937.09	1554.1	301	0.00460746	10	0.00138715	275	0.00325863	8	0.00110972	
5	2	0	27	18	181	813	[149,779,217,852]	-477.22	-52.12					25	132.582	0.928113	0.748143	1924.53	5438.1	1640.44	221	0.00265881	8	0.00213618	108	0.00211316	4	0.00106809	
5	2	0	27	19	428	857	[397,825,459,893]	-430.93	-60.19					26	119.801	0.981269	0.874553	2044.94	5959.69	1227.36	255	0.00251617	6	0.00177305	19	0.000207301	1	0.000295508	
5	2	0	27	20	309	917	[277,887,356,948]	-452.11	-71.05					27	135.131	0.980339	0.756049	1512.71	5324.94	1024.78	339	0.00573782	12	0.00314383	393	0.00937541	17	0.00445376	
5	2	0	27	21	97	879	[63,848,167,950]	-490.61	-66.11					28	170.887	0.647093	0.396295	2124.31	6500.45	3256.51	100	0.0018954	1	0.000207168	0	0	0	0	
5	2	0	27	22	922	942	[862,908,956,978]	-339.67	-76.54					29	160.266	0.776475	0.611964	2418.68	8398.5	3458.26	130	0.0159161	3	0.000662691	134	0.00792922	4	0.000883587	
5	2	0	27	23	121	956	[85,920,157,1000]	-488.94	-79.32					30	148.159	0.845481	0.77099	2398.33	8992.5	4030.8	19	0.00011162	1	0.000238949	411	0.00666137	11	0.00262843	
5	2	0	27	24	816	973	[780,940,904,1006]	-355.41	-81.78					31	181.791	0.664169	0.483033	1616.53	5352.88	3537.75	0	0	0	0	0	0	0	0	
5	2	0	27	25	71	992	[47,961,97,1040]	-498.44	-86.61					32	104.331	0.817469	0.555967	2191.09	7535.16	3003.09	288	0.0211056	7	0.0023753	212	0.00813867	5	0.00169664	
5	2	0	27	26	175	69	[135,34,215,104]	-478.54	88.58					34	152.23	0.987806	0.745854	1470.65	5001.75	1021.78	215	0.00830322	9	0.00209302	84	0.0026323	4	0.000930233	
5	2	0	27	27	622	89	[581,43,666,135]	-394.33	84.51					35	201.616	0.970984	0.721586	1745.9	6902.7	1540.62	1276	0.0223833	31	0.00544337	1325	0.0295213	39	0.00684811	
5	2	0	27	28	53	85	[7,54,90,119]	-502.19	85.4					36	151.026	0.957992	0.714572	1480.32	4753.46	987.464	584	0.0225981	23	0.00539147	456	0.0120319	22	0.00515706	
5	2	0	27	29	796	116	[747,80,839,152]	-362.15	79.73					37	191.881	0.970518	0.756105	1692.51	7324.98	1451.92	843	0.0157567	27	0.00498155	1115	0.023805	36	0.00664207	
5	2	0	27	30	571	147	[529,104,613,191]	-404.07	73.78					38	203.917	0.986103	0.799338	1680.04	6719.79	1552.75	1096	0.0226271	32	0.00555556	1499	0.044123	41	0.00711806	
5	2	0	27	31	1014	184	[975,146,1060,223]	-320.06	66.72					39	183.703	1.00244	0.801097	1387.56	5364.49	1107.96	365	0.00404411	15	0.00289073	1217	0.0246625	42	0.00809405	
5	2	0	27	32	802	215	[769,181,834,253]	-360.66	60.54					40	131.272	0.986404	0.829491	1750.17	5221.78	1218.79	206	0.00223004	7	0.00188781	232	0.00441199	8	0.0021575	
5	2	0	27	33	899	256	[858,224,940,289]	-342.25	53.02					41	152.973	0.975046	0.761127	1915.62	5789.69	1191.54	439	0.00604796	16	0.00370285	728	0.0198781	23	0.00532284	
5	2	0	27	34	354	266	[295,221,533,322]	-433.86	49.98					42	593.166	0.63542	0.365758	1739.25	6684.14	2506.37	1229	0.0173878	37	0.0022083	1438	0.0129904	46	0.00274545	
5	2	0	27	35	712	356	[640,275,806,416]	-375.29	36.56					43	565.339	0.843812	0.640552	2084.44	7213.83	2280.13	1108	0.00979424	21	0.00131505	1203	0.00799501	23	0.00144029	
5	2	0	27	36	80	324	[38,283,123,365]	-496.5	40.54					44	192.235	0.994487	0.79642	1738.49	6099.94	1193.93	832	0.0107249	26	0.00478821	1093	0.0266742	40	0.00736648	
5	2	0	27	37	140	470	[103,431,178,527]	-485.32	11.42					45	209.652	0.966396	0.767748	1572	5626.42	1144.99	787	0.0115033	31	0.00523472	677	0.0111559	31	0.00523472	
5	2	0	27	38	424	481	[385,442,473,520]	-430.93	10.86					46	191.208	0.959702	0.840511	1620.13	7674.56	2074.27	719	0.0121908	22	0.00407332	1262	0.0235279	35	0.00648028	
5	2	0	27	39	245	518	[208,483,293,555]	-464.45	4.24					47	171.276	0.963629	0.795369	1838.56	8263.59	2467.22	246	0.00232386	9	0.00186027	938	0.0147456	32	0.0066143	
5	2	0	27	40	616	565	[575,526,660,604]	-395.36	-4.84					48	184.588	1.00515	0.829012	1611.63	6982.17	1470.31	363	0.00334931	12	0.0023015	693	0.0136715	23	0.0044112	
5	2	0	27	41	975	607	[922,556,1040,666]	-326.93	-13.26					49	330.233	0.900475	0.766002	2738.86	8423.44	2825.1	425	0.0103123	10	0.00107204	718	0.0109814	22	0.00235849	
5	2	0	27	42	52	714	[16,679,93,749]	-501.4	-32.78					50	153.398	0.992077	0.844819	1526.7	4808.57	965.458	135	0.000812342	4	0.000923148	26	0.000307164	1	0.000230787	
5	2	0	27	43	628	798	[588,758,679,838]	-392.43	-48.73					51	205.086	0.998339	0.838549	1650.17	5987.27	1240.87	992	0.0176148	31	0.00535129	772	0.0148632	25	0.00431555	
5	2	0	27	44	250	859	[209,822,289,899]	-464.7	-60.54					52	168.621	0.945903	0.771466	1545.22	5757.32	1440.03	161	0.00161049	6	0.00125971	595	0.0103576	20	0.00419903	
5	2	0	27	45	551	872	[513,834,596,911]	-407.39	-62.88					53	180.764	0.983812	0.850336	1706.05	7638.88	1511.78	794	0.0179435	23	0.0045045	1141	0.031634	34	0.00665883	
5	2	0	27	46	675	977	[628,936,723,1019]	-384.41	-82.53					55	208.909	0.850385	0.78296	1362.11	4670.1	2729.39	0	0	0	0	0	0	0	0	
5	2	0	27	47	980	985	[931,948,1021,1024]	-327.54	-84.1					56	182.782	0.948641	0.777564	2223.96	8792.52	2733.74	252	0.00184267	6	0.00116212	348	0.00452128	8	0.00154949	
5	2	0	22	1	679	128	[656,104,701,159]	641.43	281.78					2	70.8046	0.965569	0.741984	1405.27	9408.94	1828.9	91	0.0133413	3	0.0015	329	0.0722711	13	0.0065	
5	2	0	22	2	996	227	[958,193,1048,256]	702.21	264.28					4	153.929	0.934409	0.600218	1823.84	5113.76	1270.41	284	0.0521527	8	0.00183993	282	0.0186179	11	0.0025299	
5	2	0	22	3	242	273	[211,238,274,314]	559.15	254.66					5	134.706	0.984087	0.785736	1537.19	5081.92	1049.25	655	0.030363	28	0.00735874	544	0.0176496	25	0.0065703	
5	2	0	22	4	1011	309	[981,277,1041,341]	703.93	248.53					6	96.2943	0.81166	0.719137	1778.25	4182.56	2525.47	0	0	0	0	0	0	0	0	
5	2	0	22	5	387	373	[355,341,419,417]	586.41	235.18					7	136.511	0.975096	0.802708	1418.53	5094.71	1121.98	207	0.0280651	7	0.00181535	210	0.0161629	7	0.00181535	
5	2	0	22	6	533	466	[502,434,574,499]	614.6	218.54					9	123.342	0.96875	0.709259	1672.2	5677.03	1192.23	643	0.0389959	22	0.00631458	577	0.0248126	21	0.00602755	
5	2	0	22	7	771	572	[738,539,804,608]	658.69	198.53					13	125.36	0.994959	0.790555	1685.16	5662.68	1312.81	251	0.00399716	9	0.00254165	120	0.00160273	5	0.00141203	
5	2	0	22	8	828	611	[788,584,881,639]	670.43	191.39					14	153.115	0.904211	0.57263	2072.44	7591.97	1488.71	714	0.0164705	21	0.00485549	1075	0.0248254	32	0.00739884	
5	2	0	22	9	462	633	[431,607,503,661]	601.61	186.97					15	110.066	0.957946	0.709205	1711.97	6500.48	1679.79	139	0.0709266	2	0.000643294	137	0.0234789	4	0.00128659	
5	2	0	22	10	799	707	[767,671,830,745]	663.57	173.47					17	127.767	0.880027	0.70321	1636.57	5364.54	1390.68	106	0.00150911	4	0.00110834	103	0.0017832	4	0.00110834	
5	2	0	22	11	937	741	[899,701,976,785]	689.45	166.8					18	167.311	0.989459	0.775296	1853.35	4504.84	906.796	686	0.0382438	20	0.00423191	597	0.0344945	19	0.00402031	
5	2	0	22	12	374	791	[332,758,403,836]	582.97	156.55					19	137.573	0.922896	0.628559	1674.46	5027.21	1109.54	318	0.0431958	11	0.00283067	340	0.0162993	12	0.00308801	
5	2	0	22	13	545	800	[502,769,593,833]	616.56	155.76					20	162.709	0.945269	0.665905	1655.31	4475.82	1051.73	113	0.000608286	5	0.0010879	18	0.000144062	1	0.00021758	
5	2	0	22	14	663	838	[629,804,699,874]	638.15	148.91					21	135.095	0.991251	0.769388	1712.31	5373.05	1112.63	101	0.0390881	1	0.000262054	189	0.0240283	4	0.00104822	
5	2	0	22	15	768	916	[746,887,791,951]	658.12	133.5					22	80.4695	0.857905	0.639537	2164.53	7084.32	3518.33	124	0.00260643	3	0.00131984	124	0.00327811	2	0.000879894	
5	2	0	22	16	917	952	[885,911,946,993]	685.72	127.44					23	128.546	0.8831	0.633439	2169.52	6400.1	2345.19	145	0.0206646	4	0.00110162	129	0.01192	5	0.00137703	
5	2	0	22	17	852	955	[814,920,889,992]	673.53	126.81					24	143.946	0.885936	0.747551	2194.25	6861.14	2969.87	169	0.00140709	4	0.000983768	110	0.0011736	4	0.000983768	
5	2	0	22	18	782	1007	[755,934,817,1045]	661.48	119.11					25	145.999	0.71975	0.40104	2160.37	6347.44	2729.92	178	0.00407579	3	0.000727449	166	0.0024996	5	0.00121242	
5	2	0	22	19	391	1008	[362,970,421,1052]	587.02	116.3					26	140.299	0.953311	0.688888	1697.69	5047.23	1118.6	469	0.00919603	14	0.00353268	144	0.00243565	5	0.00126167	
5	2	0	22	20	877	1027	[844,988,909,1067]	678.78	113.31					27	128.121	0.86765	0.666263	2638.81	6683.36	3661.37	510	0.0206497	12	0.00331583	520	0.0304331	12	0.00331583	
5	2	0	22	21	971	1029	[944,995,1000,1068]	696.23	112.23					28	113.252	0.93368	0.688186	2487.31	11779.2	5443.41	201	0.00785798	7	0.00218818	395	0.0109744	12	0.00375117	
5	2	0	22	22	1026	45	[992,10,1063,82]	706.83	297.84					33	140.724	0.949856	0.817403	2471.27	7043.63	2893.25	416	0.0118319	9	0.00226415	554	0.0202072	15	0.00377358	
5	2	0	22	23	411	51	[374,18,460,84]	592.1	296.91					34	162.921	0.97967	0.743132	1891.49	6380.96	1660.58	517	0.0146888	14	0.00304216	1079	0.0212371	33	0.0071708	
5	2	0	22	24	711	50	[670,16,752,85]	647.53	297.16					35	151.699	0.955456	0.717524	1870.11	8967.95	2372.19	196	0.00308123	5	0.00116686	252	0.0106884	7	0.00163361	
5	2	0	22	25	121	89	[12,46,174,128]	530.87	290.33					36	347.828	0.808211	0.416834	1954.13	7479.97	2020.33	1219	0.0122865	43	0.00437659	1575	0.0251487	58	0.00590331	
5	2	0	22	26	1034	149	[997,114,1070,194]	707.92	277.67					37	159.558	0.958448	0.756384	1873.33	5933.91	2110.95	98	0.00155064	4	0.000887508	537	0.0166023	16	0.00355003	
5	2	0	22	27	441	152	[408,118,474,193]	596.63	277.33					38	138.671	1.00035	0.842077	1629.63	5067.35	1131.59	153	0.0190058	6	0.00153178	172	0.0101873	6	0.00153178	
5	2	0	22	28	787	209	[751,173,824,253]	661.7	266.58					39	162.886	0.999786	0.872193	1760.83	6026.81	1189.19	505	0.0121758	12	0.00260813	668	0.0275603	22	0.00478157	
5	2	0	22	29	76	216	[41,182,119,251]	528.56	265.96					40	148.052	0.98279	0.835863	1656.94	4757.41	1185.17	535	0.0449051	24	0.00573888	589	0.019714	25	0.005978	
5	2	0	22	30	623	303	[583,270,669,337]	631.48	249.56					41	163.948	0.983149	0.741445	1943.89	6558.86	1256.63	684	0.0116905	15	0.00323904	1041	0.0261287	29	0.00626215	
5	2	0	22	31	1023	399	[978,359,1067,439]	705.85	231.22					42	198.041	1.00182	0.858895	1927.64	5692.27	1521.58	964	0.0195643	27	0.0048266	953	0.0248473	36	0.00643547	
5	2	0	22	32	972	489	[939,456,1009,522]	696.86	214.52					43	129.679	0.979611	0.851344	2059.86	5629.85	1374.23	148	0.00146703	6	0.001638	20	0.000185714	1	0.000273	
5	2	0	22	33	891	510	[853,461,930,558]	681.18	210.25					44	203.386	0.909613	0.747714	1873.45	5542.97	1687.44	984	0.012029	33	0.00574413	1257	0.0234184	49	0.00852916	
5	2	0	22	34	181	572	[141,534,234,610]	548.68	198.93					45	202.891	0.978854	0.790903	1610.91	6758.42	1306.59	731	0.011145	25	0.00436224	827	0.0160455	33	0.00575816	
5	2	0	22	35	286	691	[251,644,321,728]	567.43	177.44					46	168.373	0.988012	0.808957	2036.22	6868.53	1341.1	705	0.0131509	24	0.00504626	809	0.01804	30	0.00630782	
5	2	0	22	36	553	697	[491,613,627,758]	619.72	177.37					47	403.622	0.779955	0.477839	1831.34	5990.29	1772.17	901	0.012804	32	0.00280677	578	0.00350084	17	0.0014911	
5	2	0	22	37	806	783	[765,739,850,828]	665.37	158.85					48	195.846	0.955201	0.698602	1950.84	7738.8	1519.93	248	0.00554208	8	0.00144613	491	0.0150789	15	0.0027115	
5	2	0	22	38	148	866	[113,832,189,902]	541.8	143.59					49	147.769	0.986995	0.776252	1745.54	4716.91	1081.35	482	0.0121153	20	0.00479157	0	0	0	0	
5	2	0	22	39	318	919	[284,885,352,962]	573.33	132.72					50	147.026	0.989492	0.807577	1708.12	6664.14	1394.52	563	0.00983634	19	0.00457501	769	0.0177314	26	0.00626053	
5	2	0	22	40	975	926	[929,885,1051,971]	699.86	131.72					51	281.165	0.908828	0.598641	2014.75	9064.24	2951.9	576	0.00385792	19	0.00239234	1100	0.0142138	28	0.00352556	
5	2	0	22	41	507	969	[467,925,549,1024]	608.86	123.09					52	226.044	0.969723	0.795909	1877.27	6233.59	1398.24	285	0.0277663	9	0.00140955	356	0.0058711	15	0.00234926	
5	2	0	22	42	139	974	[103,938,173,1012]	539.5	123.04					53	142.282	1.00372	0.803233	1997.18	5102.63	1098.54	375	0.049249	12	0.00298582	323	0.0259269	13	0.00323464	
5	2	0	22	43	236	1010	[199,975,273,1046]	557.76	116.5					54	147.132	1.00066	0.852159	1827.85	4884.1	1111.94	269	0.00524577	10	0.00240616	43	0.0012532	2	0.000481232	
5	3	0	32	1	487	57	[434,10,539,103]	-9.78	-114.26					2	249.763	0.979784	0.675684	3829.06	9003.14	1660.82	1154	0.0143643	28	0.00396882	1296	0.0271107	46	0.0065202	
5	3	0	32	2	659	155	[598,126,697,184]	21.48	-133.19					4	141.007	0.817793	0.534497	2212.19	5994.62	1607.96	598	0.0524625	18	0.00451921	712	0.0551992	30	0.00753201	
5	3	0	32	3	898	171	[869,142,930,201]	67.83	-135.84					5	102.95	0.994571	0.876905	2950.29	9048.29	1600.68	225	0.0514673	7	0.00240715	235	0.0244035	8	0.00275103	
5	3	0	32	4	677	227	[634,198,722,257]	26.69	-146.72					6	139.875	0.921924	0.647511	3064.53	7291.59	1580.26	893	0.0323398	25	0.00632751	929	0.0309154	38	0.00961782	
